2/24/20 12:00,163.883
2/24/20 11:45,156.698
2/24/20 11:30,152.265
2/24/20 11:15,157.481
2/24/20 11:00,161.125
2/24/20 10:45,153.57
2/24/20 10:30,152.77
2/24/20 10:15,155.098
2/24/20 10:00,156.422
2/24/20 9:45,151.777
2/24/20 9:30,148.198
2/24/20 9:15,151.406
2/24/20 9:00,154.079
2/24/20 8:45,142.637
2/24/20 8:30,144.042
2/24/20 8:15,146.391
2/24/20 8:00,136.088
2/24/20 7:45,129.563
2/24/20 7:30,126.158
2/24/20 7:15,114.802
2/24/20 7:00,121.651
2/24/20 6:45,130.556
2/24/20 6:30,130.906
2/24/20 6:15,131.791
2/24/20 6:00,115.09
2/24/20 5:45,110.788
2/24/20 5:30,105.463
2/24/20 5:15,93.767
2/24/20 5:00,81.152
2/24/20 4:45,79.836
2/24/20 4:30,79.636
2/24/20 4:15,77.839
2/24/20 4:00,70.831
2/24/20 3:45,68.88
2/24/20 3:30,71.396
2/24/20 3:15,69.9
2/24/20 3:00,69.132
2/24/20 2:45,71.14
2/24/20 2:30,69.958
2/24/20 2:15,72.241
2/24/20 2:00,69.767
2/24/20 1:45,70.063
2/24/20 1:30,69.972
2/24/20 1:15,69.31
2/24/20 1:00,70.893
2/24/20 0:45,67.032
2/24/20 0:30,65.346
2/24/20 0:15,67.237
2/24/20 0:00,65.353
2/23/20 23:45,67.08
2/23/20 23:30,69.124
2/23/20 23:15,81.462
2/23/20 23:00,85.52
2/23/20 22:45,86.649
2/23/20 22:30,85.938
2/23/20 22:15,85.121
2/23/20 22:00,83.186
2/23/20 21:45,85.327
2/23/20 21:30,84.549
2/23/20 21:15,84.876
2/23/20 21:00,86.001
2/23/20 20:45,87.269
2/23/20 20:30,86.564
2/23/20 20:15,86.377
2/23/20 20:00,90.579
2/23/20 19:45,94.623
2/23/20 19:30,95.422
2/23/20 19:15,93.861
2/23/20 19:00,87.719
2/23/20 18:45,89.406
2/23/20 18:30,88.207
2/23/20 18:15,88.653
2/23/20 18:00,86.798
2/23/20 17:45,79.417
2/23/20 17:30,80.221
2/23/20 17:15,78.658
2/23/20 17:00,76.258
2/23/20 16:45,77.277
2/23/20 16:30,78.482
2/23/20 16:15,79.242
2/23/20 16:00,79.319
2/23/20 15:45,79.316
2/23/20 15:30,76.615
2/23/20 15:15,81.825
2/23/20 15:00,75.578
2/23/20 14:45,73.536
2/23/20 14:30,75.075
2/23/20 14:15,74.336
2/23/20 14:00,76.66
2/23/20 13:45,75.207
2/23/20 13:30,74.915
2/23/20 13:15,74.709
2/23/20 13:00,75.115
2/23/20 12:45,70.353
2/23/20 12:30,73.071
2/23/20 12:15,72.444
2/23/20 12:00,73.6
2/23/20 11:45,73.448
2/23/20 11:30,73.051
2/23/20 11:15,71.446
2/23/20 11:00,72.964
2/23/20 10:45,71.108
2/23/20 10:30,71.905
2/23/20 10:15,68.665
2/23/20 10:00,73.497
2/23/20 9:45,73.15
2/23/20 9:30,67.292
2/23/20 9:15,70.762
2/23/20 9:00,68.985
2/23/20 8:45,69.693
2/23/20 8:30,72.396
2/23/20 8:15,67.162
2/23/20 8:00,67.329
2/23/20 7:45,64.295
2/23/20 7:30,63.115
2/23/20 7:15,68.876
2/23/20 7:00,69.979
2/23/20 6:45,66.802
2/23/20 6:30,63.609
2/23/20 6:15,72.5
2/23/20 6:00,67.169
2/23/20 5:45,65.669
2/23/20 5:30,65.346
2/23/20 5:15,65.689
2/23/20 5:00,66.918
2/23/20 4:45,67.275
2/23/20 4:30,64.66
2/23/20 4:15,63.441
2/23/20 4:00,65.127
2/23/20 3:45,63.586
2/23/20 3:30,64.749
2/23/20 3:15,68.727
2/23/20 3:00,66.666
2/23/20 2:45,65.606
2/23/20 2:30,65.082
2/23/20 2:15,64.304
2/23/20 2:00,64.356
2/23/20 1:45,61.954
2/23/20 1:30,67.998
2/23/20 1:15,65.723
2/23/20 1:00,68.194
2/23/20 0:45,64.131
2/23/20 0:30,64.409
2/23/20 0:15,64.039
2/23/20 0:00,67.221
